event_id,state,district_or_region,locality,latitude,longitude,location_precision,location_accuracy_m,event_date,year,month,monsoon_phase,landslide_type,trigger_factor,record_type,reliability_score,fatalities,is_fatal,severity_class,injuries,description,source_url,data_source,dem_tile_id,dem_source,terrain_extraction_ok,elevation_m,slope_deg,aspect_deg,curvature_1_per_m,dem_pixel_x_m,dem_pixel_y_m,fine_scale_terrain_reliable,rainfall_source,rainfall_extraction_ok,rainfall_24h_mm,rainfall_72h_mm,rainfall_7d_mm,rainfall_daily_values_json,worldcover_item_id,modis_item_id,ndvi_composite_midpoint,ndvi_date_distance_days,land_cover_code,land_cover,land_cover_source,land_cover_reference_year,land_cover_year_gap,ndvi_raw,ndvi,ndvi_pixel_reliability,ndvi_quality,ndvi_quality_ok,ndvi_source,land_cover_extraction_ok,ndvi_extraction_ok,ndvi_model_value,soil_moisture_source,soil_moisture_model,soil_moisture_extraction_ok,soil_moisture_surface_m3_m3,soil_moisture_7_28cm_m3_m3,soil_moisture_28_100cm_m3_m3,soil_moisture_0_100cm_m3_m3,soil_moisture_surface_3d_mean_m3_m3,soil_moisture_surface_7d_mean_m3_m3,soil_moisture_surface_anomaly_vs_7d,soil_moisture_surface_7d_values_json,distance_to_road_m,distance_to_river_m,nearest_road_type,nearest_road_name,nearest_road_osm_id,nearest_waterway_type,nearest_waterway_name,nearest_waterway_osm_id,road_search_radius_m,river_search_radius_m,road_extraction_ok,river_extraction_ok,roads_rivers_extraction_ok,osm_source,osm_snapshot_timestamp,distance_method
1050649,Assam,Assam,Cachar,24.81395989,92.85687296,Low (>25km),34718,2014-07-27,2014,7,Monsoon (Jun-Sep),ND,rainfall (T),event,9,5,1,Moderate (3-5),,"""""GFLD"", locality: 'Cachar',"" description: """"""""A heavy landslide killed five workers in the remote Kangpung village of Assam's Cachar district. Though the incident occurred on Monday"","" police said three bodies were found on Wednesday.\n\n Sources said the workers had been engaged in cutting trees along""""""""""""",http://timesofindia.indiatimes.com/City/Guwahati/Landslide-kills-5-in-Cachar/articleshow/39350464.cms,UGLC,Copernicus_DSM_COG_10_N24_00_E092_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,19.78896713256836,2.497008873575436,356.95273631434605,0.0024361401967556,28.06733590204245,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,7.49,8.770000000000001,27.15,"{""2014-07-21"": 4.54, ""2014-07-22"": 6.08, ""2014-07-23"": 5.32, ""2014-07-24"": 2.44, ""2014-07-25"": 0.49, ""2014-07-26"": 0.79, ""2014-07-27"": 7.49}",ESA_WorldCover_10m_2021_v200_N24E090,MYD13Q1.A2014201.h26v06.061.2021259171401,2014-07-27T23:59:59.500000+00:00,0.0,40.0,Cropland,ESA WorldCover 2021 v200,2021,7,5994.0,0.5994,0.0,Good data,True,NASA MODIS MOD13Q1/MYD13Q1 v6.1 16-day 250m,True,True,0.5994,ERA5-Land via Open-Meteo Historical Weather API,era5_land,True,0.488,0.499,0.479,0.484,0.485,0.4802857142857143,0.0077142857142856,"{""2014-07-21"": 0.46, ""2014-07-22"": 0.501, ""2014-07-23"": 0.468, ""2014-07-24"": 0.478, ""2014-07-25"": 0.485, ""2014-07-26"": 0.482, ""2014-07-27"": 0.488}",155.97015757992702,719.0672982221522,tertiary,,1320810066.0,river,,668833462.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-03T19:14:51Z,local equirectangular point-to-polyline
1048384,Tripura,Tripura,Sabroom,23.0137,91.7174,Medium (2-25km),5000,2014-08-14,2014,8,Monsoon (Jun-Sep),mudslide,rainfall (T),report,9,3,1,Moderate (3-5),0.0,"New Indian Express' 'A woman and her two children were killed when a landslide buried their house in Tripura, police said here Friday.",http://www.newindianexpress.com/nation/Landslide-Kills-Three-in-Tripura/2014/08/15/article2381042.ece,UGLC,Copernicus_DSM_COG_10_N23_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,28.031164169311523,6.779420697766552,284.6082979861957,0.0033246568321512,28.46116582739831,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,92.29,193.44000000000003,223.30000000000004,"{""2014-08-08"": 1.36, ""2014-08-09"": 3.46, ""2014-08-10"": 7.5, ""2014-08-11"": 17.54, ""2014-08-12"": 40.77, ""2014-08-13"": 60.38, ""2014-08-14"": 92.29}",ESA_WorldCover_10m_2021_v200_N21E090,MYD13Q1.A2014217.h25v06.061.2021260131913,2014-08-12T23:59:59.500000+00:00,2.0,50.0,Built-up,ESA WorldCover 2021 v200,2021,7,,,,,False,NASA MODIS MOD13Q1/MYD13Q1 v6.1 16-day 250m,True,False,,ERA5-Land via Open-Meteo Historical Weather API,era5_land,True,0.468,0.475,0.511,0.501,0.4733333333333333,0.4747142857142856,-0.0067142857142856,"{""2014-08-08"": 0.484, ""2014-08-09"": 0.473, ""2014-08-10"": 0.474, ""2014-08-11"": 0.472, ""2014-08-12"": 0.464, ""2014-08-13"": 0.488, ""2014-08-14"": 0.468}",15.021608449893332,1877.2460276679226,track,,978599613.0,river,ফেনী নদী,729019670.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-04T06:14:36Z,local equirectangular point-to-polyline
1048357,Tripura,Tripura,South Tripura,23.19818874,91.58174838,Medium (2-25km),22029,2014-08-14,2014,8,Monsoon (Jun-Sep),ND,rainfall (T),event,9,3,1,Moderate (3-5),,"The Tripura victims, a 32-year-old tribal woman and her two minor children, were sleeping when their house was buried in a landslide following heavy rains in South Tripura. Police said the incident occurred in a remote hamlet called Shankartilla, under M",http://timesofindia.indiatimes.com/City/Guwahati/Landslides-kill-4-in-Tripura-Arunachal/articleshow/40287315.cms,UGLC,Copernicus_DSM_COG_10_N23_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,49.47390365600586,9.48484835785933,288.4771761058663,-0.0037159352210013,28.422092287487136,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,92.29,193.44000000000003,223.30000000000004,"{""2014-08-08"": 1.36, ""2014-08-09"": 3.46, ""2014-08-10"": 7.5, ""2014-08-11"": 17.54, ""2014-08-12"": 40.77, ""2014-08-13"": 60.38, ""2014-08-14"": 92.29}",ESA_WorldCover_10m_2021_v200_N21E090,MYD13Q1.A2014217.h25v06.061.2021260131913,2014-08-12T23:59:59.500000+00:00,2.0,10.0,Tree cover,ESA WorldCover 2021 v200,2021,7,,,,,False,NASA MODIS MOD13Q1/MYD13Q1 v6.1 16-day 250m,True,False,,ERA5-Land via Open-Meteo Historical Weather API,era5_land,True,0.459,0.479,0.513,0.502,0.4696666666666667,0.4727142857142857,-0.0137142857142857,"{""2014-08-08"": 0.482, ""2014-08-09"": 0.481, ""2014-08-10"": 0.49, ""2014-08-11"": 0.447, ""2014-08-12"": 0.46, ""2014-08-13"": 0.49, ""2014-08-14"": 0.459}",888.4833058244568,1629.0742584358854,unclassified,,1374662417.0,river,Muhuri River,163209243.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-04T06:14:36Z,local equirectangular point-to-polyline
1048376,Assam,Assam,Garchuk,26.1044,91.7082,Medium (2-25km),5000,2014-09-22,2014,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,Assam Tribune' 'another road in Garchuk was also blocked due to landslide.,http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2414/at051,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,52.3416633605957,1.2607887138388243,196.90590771410336,0.0029211162143649,27.76796347319671,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,160.51,250.74,293.9599999999999,"{""2014-09-16"": 1.28, ""2014-09-17"": 0.0, ""2014-09-18"": 22.03, ""2014-09-19"": 19.91, ""2014-09-20"": 18.45, ""2014-09-21"": 71.78, ""2014-09-22"": 160.51}",ESA_WorldCover_10m_2021_v200_N24E090,MOD13Q1.A2014257.h25v06.061.2021263052525,2014-09-21T23:59:59.500000+00:00,1.0,10.0,Tree cover,ESA WorldCover 2021 v200,2021,7,,,,,False,NASA MODIS MOD13Q1/MYD13Q1 v6.1 16-day 250m,True,False,,ERA5-Land via Open-Meteo Historical Weather API,era5_land,True,0.475,0.491,0.476,0.479,0.4736666666666667,0.4788571428571428,-0.0038571428571428,"{""2014-09-16"": 0.497, ""2014-09-17"": 0.475, ""2014-09-18"": 0.475, ""2014-09-19"": 0.484, ""2014-09-20"": 0.48, ""2014-09-21"": 0.466, ""2014-09-22"": 0.475}",10.58895257695493,103.97292381714666,residential,,1190378715.0,stream,,517474925.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-04T06:14:36Z,local equirectangular point-to-polyline
1048375,Assam,Assam,Dhirenpara,26.1295,91.7056,Medium (2-25km),5000,2014-09-22,2014,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"Assam Tribune' 'On the other hand, several incidents of landslides were reported from Dhirenpara, Koinadhara, Gorhchuk, Noonmati and Pamohi.",http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2414/at051,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,149.2345733642578,6.346773990714612,299.799279111221,-0.0111454979427182,27.76200031167404,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,160.51,250.74,293.9599999999999,"{""2014-09-16"": 1.28, ""2014-09-17"": 0.0, ""2014-09-18"": 22.03, ""2014-09-19"": 19.91, ""2014-09-20"": 18.45, ""2014-09-21"": 71.78, ""2014-09-22"": 160.51}",ESA_WorldCover_10m_2021_v200_N24E090,MOD13Q1.A2014257.h25v06.061.2021263052525,2014-09-21T23:59:59.500000+00:00,1.0,10.0,Tree cover,ESA WorldCover 2021 v200,2021,7,,,,,False,NASA MODIS MOD13Q1/MYD13Q1 v6.1 16-day 250m,True,False,,ERA5-Land via Open-Meteo Historical Weather API,era5_land,True,0.475,0.491,0.476,0.479,0.4736666666666667,0.4788571428571428,-0.0038571428571428,"{""2014-09-16"": 0.497, ""2014-09-17"": 0.475, ""2014-09-18"": 0.475, ""2014-09-19"": 0.484, ""2014-09-20"": 0.48, ""2014-09-21"": 0.466, ""2014-09-22"": 0.475}",21.39897909492575,1729.8685944458996,unclassified,,585156838.0,stream,,585162104.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-04T06:14:36Z,local equirectangular point-to-polyline
1048444,Assam,Assam,Lichubagan,26.15146273,91.79753177,High (<2km),405,2014-09-22,2014,9,Monsoon (Jun-Sep),ND,rainfall (T),event,5,1,1,Minor (1-2),,"Incessant rainfall and landslides claimed two lives in Guwahati and brought public life to a grinding halt today. A 71-year-old woman died due to landslide in Hengerabari-Lichubagan area,",http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2314/at050,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,62.31438446044922,3.7272541528479786,288.1379273617004,0.0005293335780845,27.75677812008155,30.715,True,NASA POWER Daily API / PRECTOTCORR,True,160.51,250.74,293.9599999999999,"{""2014-09-16"": 1.28, ""2014-09-17"": 0.0, ""2014-09-18"": 22.03, ""2014-09-19"": 19.91, ""2014-09-20"": 18.45, ""2014-09-21"": 71.78, ""2014-09-22"": 160.51}",ESA_WorldCover_10m_2021_v200_N24E090,MOD13Q1.A2014257.h25v06.061.2021263052525,2014-09-21T23:59:59.500000+00:00,1.0,50.0,Built-up,ESA WorldCover 2021 v200,2021,7,,,,,False,NASA MODIS MOD13Q1/MYD13Q1 v6.1 16-day 250m,True,False,,ERA5-Land via Open-Meteo Historical Weather API,era5_land,True,0.478,0.496,0.479,0.483,0.4833333333333333,0.4734285714285714,0.0045714285714285,"{""2014-09-16"": 0.47, ""2014-09-17"": 0.445, ""2014-09-18"": 0.464, ""2014-09-19"": 0.485, ""2014-09-20"": 0.49, ""2014-09-21"": 0.482, ""2014-09-22"": 0.478}",27.21790306349441,810.9501042019498,residential,,1266459112.0,stream,,497520998.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-04T06:15:33Z,local equirectangular point-to-polyline
1048409,Assam,Assam,Dakhingaon,26.1314,91.7548,High (<2km),1000,2014-09-22,2014,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,7,0,0,No fatalities,0.0,"Assam Tribune' 'Flash flood and landslides continued to cause devastation in Guwahati for the second day today with the death toll due to landslip rising to four. Two persons died in two separate incidents of landslides in Lalmati and Dakhingaon, whereas a woman was inj",http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2414/at051,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,72.1116714477539,6.468014201461779,284.2137563683252,0.0045527141051364,27.76154870004612,30.715,True,NASA POWER Daily API / PRECTOTCORR,True,160.51,250.74,293.9599999999999,"{""2014-09-16"": 1.28, ""2014-09-17"": 0.0, ""2014-09-18"": 22.03, ""2014-09-19"": 19.91, ""2014-09-20"": 18.45, ""2014-09-21"": 71.78, ""2014-09-22"": 160.51}",ESA_WorldCover_10m_2021_v200_N24E090,MOD13Q1.A2014257.h25v06.061.2021263052525,2014-09-21T23:59:59.500000+00:00,1.0,40.0,Cropland,ESA WorldCover 2021 v200,2021,7,,,,,False,NASA MODIS MOD13Q1/MYD13Q1 v6.1 16-day 250m,True,False,,ERA5-Land via Open-Meteo Historical Weather API,era5_land,True,0.477,0.495,0.478,0.482,0.4826666666666666,0.4821428571428571,-0.0051428571428571,"{""2014-09-16"": 0.494, ""2014-09-17"": 0.471, ""2014-09-18"": 0.473, ""2014-09-19"": 0.489, ""2014-09-20"": 0.492, ""2014-09-21"": 0.479, ""2014-09-22"": 0.477}",119.02361097832363,570.0949047120331,unclassified,,585167219.0,stream,Bashistha,497502708.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-04T06:16:36Z,local equirectangular point-to-polyline
1048448,Assam,Assam,Noonmati,26.1985,91.7998,Medium (2-25km),5000,2014-09-22,2014,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"Assam Tribune' 'On the other hand, several incidents of landslides were reported from Dhirenpara, Koinadhara, Gorhchuk, Noonmati and Pamohi.",http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2414/at051,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,80.32571411132812,17.044399382509756,202.07220081254945,0.0045400680437034,27.745580105790403,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,160.51,250.74,293.9599999999999,"{""2014-09-16"": 1.28, ""2014-09-17"": 0.0, ""2014-09-18"": 22.03, ""2014-09-19"": 19.91, ""2014-09-20"": 18.45, ""2014-09-21"": 71.78, ""2014-09-22"": 160.51}",ESA_WorldCover_10m_2021_v200_N24E090,MOD13Q1.A2014257.h25v06.061.2021263052525,2014-09-21T23:59:59.500000+00:00,1.0,50.0,Built-up,ESA WorldCover 2021 v200,2021,7,,,,,False,NASA MODIS MOD13Q1/MYD13Q1 v6.1 16-day 250m,True,False,,ERA5-Land via Open-Meteo Historical Weather API,era5_land,True,0.478,0.496,0.479,0.483,0.4833333333333333,0.4734285714285714,0.0045714285714285,"{""2014-09-16"": 0.47, ""2014-09-17"": 0.445, ""2014-09-18"": 0.464, ""2014-09-19"": 0.485, ""2014-09-20"": 0.49, ""2014-09-21"": 0.482, ""2014-09-22"": 0.478}",3.4051736742112957,684.2104247162779,residential,,1266769288.0,stream,,585129873.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-05-31T22:37:44Z,local equirectangular point-to-polyline
1048491,Assam,Assam,Batahghuli,26.1324,91.8342,Medium (2-25km),5000,2014-09-22,2014,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,1.0,"Assam Tribune' 'Flash flood and landslides continued to cause devastation in Guwahati for the second day today with the death toll due to landslip rising to four. Two persons died in two separate incidents of landslides in Lalmati and Dakhingaon, whereas a woman was inj",http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2414/at051,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,68.7442398071289,4.969786532546652,308.88392072912814,0.0027601030271894,27.76131099745345,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,160.51,250.74,293.9599999999999,"{""2014-09-16"": 1.28, ""2014-09-17"": 0.0, ""2014-09-18"": 22.03, ""2014-09-19"": 19.91, ""2014-09-20"": 18.45, ""2014-09-21"": 71.78, ""2014-09-22"": 160.51}",ESA_WorldCover_10m_2021_v200_N24E090,MOD13Q1.A2014257.h25v06.061.2021263052525,2014-09-21T23:59:59.500000+00:00,1.0,50.0,Built-up,ESA WorldCover 2021 v200,2021,7,,,,,False,NASA MODIS MOD13Q1/MYD13Q1 v6.1 16-day 250m,True,False,,ERA5-Land via Open-Meteo Historical Weather API,era5_land,True,0.477,0.495,0.478,0.482,0.4826666666666666,0.4821428571428571,-0.0051428571428571,"{""2014-09-16"": 0.494, ""2014-09-17"": 0.471, ""2014-09-18"": 0.473, ""2014-09-19"": 0.489, ""2014-09-20"": 0.492, ""2014-09-21"": 0.479, ""2014-09-22"": 0.477}",2.06775824386737,1451.5576018035329,residential,,508144909.0,stream,,585148378.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-04T06:20:43Z,local equirectangular point-to-polyline
1048479,Assam,Assam,VIP Road,26.159,91.8178,Medium (2-25km),5000,2014-09-22,2014,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,Assam Tribune' 'A portion of VIP Road was blocked due to landslide,http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2414/at051,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,63.110050201416016,5.500972172076419,136.38787993915736,-0.0007761802556062,27.754985004474445,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,160.51,250.74,293.9599999999999,"{""2014-09-16"": 1.28, ""2014-09-17"": 0.0, ""2014-09-18"": 22.03, ""2014-09-19"": 19.91, ""2014-09-20"": 18.45, ""2014-09-21"": 71.78, ""2014-09-22"": 160.51}",ESA_WorldCover_10m_2021_v200_N24E090,MOD13Q1.A2014257.h25v06.061.2021263052525,2014-09-21T23:59:59.500000+00:00,1.0,50.0,Built-up,ESA WorldCover 2021 v200,2021,7,,,,,False,NASA MODIS MOD13Q1/MYD13Q1 v6.1 16-day 250m,True,False,,ERA5-Land via Open-Meteo Historical Weather API,era5_land,True,0.478,0.496,0.479,0.483,0.4833333333333333,0.4734285714285714,0.0045714285714285,"{""2014-09-16"": 0.47, ""2014-09-17"": 0.445, ""2014-09-18"": 0.464, ""2014-09-19"": 0.485, ""2014-09-20"": 0.49, ""2014-09-21"": 0.482, ""2014-09-22"": 0.478}",6.383285784592619,492.8445508237841,residential,,508095887.0,river,,585140463.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-04T06:21:43Z,local equirectangular point-to-polyline
1048431,Assam,Assam,Lalmati,26.1097,91.7747,Medium (2-25km),5000,2014-09-22,2014,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,1,1,Minor (1-2),0.0,"Assam Tribune' 'Flash flood and landslides continued to cause devastation in Guwahati for the second day today with the death toll due to landslip rising to four. Two persons died in two separate incidents of landslides in Lalmati and Dakhingaon, whereas a woman was inj",http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2414/at051,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,59.162689208984375,1.1808591785918774,95.57025530883004,6.885764166184835e-05,27.76670476335297,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,160.51,250.74,293.9599999999999,"{""2014-09-16"": 1.28, ""2014-09-17"": 0.0, ""2014-09-18"": 22.03, ""2014-09-19"": 19.91, ""2014-09-20"": 18.45, ""2014-09-21"": 71.78, ""2014-09-22"": 160.51}",ESA_WorldCover_10m_2021_v200_N24E090,MOD13Q1.A2014257.h25v06.061.2021263052525,2014-09-21T23:59:59.500000+00:00,1.0,10.0,Tree cover,ESA WorldCover 2021 v200,2021,7,,,,,False,NASA MODIS MOD13Q1/MYD13Q1 v6.1 16-day 250m,True,False,,ERA5-Land via Open-Meteo Historical Weather API,era5_land,True,0.477,0.495,0.478,0.482,0.4826666666666666,0.4821428571428571,-0.0051428571428571,"{""2014-09-16"": 0.494, ""2014-09-17"": 0.471, ""2014-09-18"": 0.473, ""2014-09-19"": 0.489, ""2014-09-20"": 0.492, ""2014-09-21"": 0.479, ""2014-09-22"": 0.477}",34.85169693625904,1337.5133184797915,residential,,508414078.0,stream,,541319133.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-06-01T08:52:28Z,local equirectangular point-to-polyline
1048367,Assam,Assam,Pamohi,26.1001,91.6849,Medium (2-25km),5000,2014-09-22,2014,9,Monsoon (Jun-Sep),earth slide,rainfall (T),report,9,0,0,No fatalities,0.0,"Assam Tribune' 'On the other hand, several incidents of landslides were reported from Dhirenpara, Koinadhara, Gorhchuk, Noonmati and Pamohi.",http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2414/at051,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,72.82743835449219,23.146098964817703,28.02144695133853,0.013444492126486,27.76898451603198,30.715,False,NASA POWER Daily API / PRECTOTCORR,True,160.51,250.74,293.9599999999999,"{""2014-09-16"": 1.28, ""2014-09-17"": 0.0, ""2014-09-18"": 22.03, ""2014-09-19"": 19.91, ""2014-09-20"": 18.45, ""2014-09-21"": 71.78, ""2014-09-22"": 160.51}",ESA_WorldCover_10m_2021_v200_N24E090,MOD13Q1.A2014257.h25v06.061.2021263052525,2014-09-21T23:59:59.500000+00:00,1.0,30.0,Grassland,ESA WorldCover 2021 v200,2021,7,,,,,False,NASA MODIS MOD13Q1/MYD13Q1 v6.1 16-day 250m,True,False,,ERA5-Land via Open-Meteo Historical Weather API,era5_land,True,0.475,0.491,0.476,0.479,0.4736666666666667,0.4788571428571428,-0.0038571428571428,"{""2014-09-16"": 0.497, ""2014-09-17"": 0.475, ""2014-09-18"": 0.475, ""2014-09-19"": 0.484, ""2014-09-20"": 0.48, ""2014-09-21"": 0.466, ""2014-09-22"": 0.475}",215.20980983238414,533.0259251855599,service,,1144579680.0,river,,44638717.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-04T06:23:50Z,local equirectangular point-to-polyline
1048429,Assam,Assam,Lalmati,26.11117064,91.77318437,High (<2km),830,2014-09-23,2014,9,Monsoon (Jun-Sep),ND,rainfall (T),event,7,1,1,Minor (1-2),,"Flash flood and landslides continued to cause devastation in Guwahati for the second day today with the death toll due to landslip rising to four. Two persons died in two separate incidents of landslides in Lalmati and Dakhingaon, whereas a woman was inj",http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2414/at051,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,58.99467468261719,2.6293670929751234,324.4635356334557,-0.0004649915843224,27.76635545538505,30.715,True,NASA POWER Daily API / PRECTOTCORR,True,16.05,248.34,308.73,"{""2014-09-17"": 0.0, ""2014-09-18"": 22.03, ""2014-09-19"": 19.91, ""2014-09-20"": 18.45, ""2014-09-21"": 71.78, ""2014-09-22"": 160.51, ""2014-09-23"": 16.05}",ESA_WorldCover_10m_2021_v200_N24E090,MOD13Q1.A2014257.h25v06.061.2021263052525,2014-09-21T23:59:59.500000+00:00,2.0,50.0,Built-up,ESA WorldCover 2021 v200,2021,7,,,,,False,NASA MODIS MOD13Q1/MYD13Q1 v6.1 16-day 250m,True,False,,ERA5-Land via Open-Meteo Historical Weather API,era5_land,True,0.469,0.494,0.492,0.491,0.4749999999999999,0.4785714285714285,-0.0095714285714285,"{""2014-09-17"": 0.471, ""2014-09-18"": 0.473, ""2014-09-19"": 0.489, ""2014-09-20"": 0.492, ""2014-09-21"": 0.479, ""2014-09-22"": 0.477, ""2014-09-23"": 0.469}",6.231113312136405,1141.2689669984595,trunk,Flyover,1303632311.0,stream,,541319133.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-04T06:24:51Z,local equirectangular point-to-polyline
1048411,Assam,Assam,DakhinGaon,26.13146397,91.75782228,High (<2km),561,2014-09-23,2014,9,Monsoon (Jun-Sep),ND,rainfall (T),event,7,1,1,Minor (1-2),,"Flash flood and landslides continued to cause devastation in Guwahati for the second day today with the death toll due to landslip rising to four. Two persons died in two separate incidents of landslides in Lalmati and Dakhingaon, whereas a woman was inj",http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2414/at051,UGLC,Copernicus_DSM_COG_10_N26_00_E091_00_DEM,Copernicus DEM GLO-30 via Microsoft Planetary Computer,True,75.24107360839844,8.642085752201675,191.01383214679265,0.0013851609174757,27.761533494464445,30.715,True,NASA POWER Daily API / PRECTOTCORR,True,16.05,248.34,308.73,"{""2014-09-17"": 0.0, ""2014-09-18"": 22.03, ""2014-09-19"": 19.91, ""2014-09-20"": 18.45, ""2014-09-21"": 71.78, ""2014-09-22"": 160.51, ""2014-09-23"": 16.05}",ESA_WorldCover_10m_2021_v200_N24E090,MOD13Q1.A2014257.h25v06.061.2021263052525,2014-09-21T23:59:59.500000+00:00,2.0,50.0,Built-up,ESA WorldCover 2021 v200,2021,7,,,,,False,NASA MODIS MOD13Q1/MYD13Q1 v6.1 16-day 250m,True,False,,ERA5-Land via Open-Meteo Historical Weather API,era5_land,True,0.469,0.494,0.492,0.491,0.4749999999999999,0.4785714285714285,-0.0095714285714285,"{""2014-09-17"": 0.471, ""2014-09-18"": 0.473, ""2014-09-19"": 0.489, ""2014-09-20"": 0.492, ""2014-09-21"": 0.479, ""2014-09-22"": 0.477, ""2014-09-23"": 0.469}",16.553304812741874,510.9177917691258,residential,,508668515.0,stream,Bashistha,497502708.0,5000.0,5000.0,True,True,True,OpenStreetMap via Overpass API,2026-09-04T06:24:51Z,local equirectangular point-to-polyline
