background_id,matched_positive_event_id,state,latitude,longitude,event_date,landslide,sample_type,is_confirmed_stable,min_distance_to_known_event_km,min_distance_to_other_background_km,random_seed
BG_0191,1048381,Assam,26.986426590466234,93.93552450930135,2013-05-11,0,matched_background_pseudo_absence,False,7.836414149550416,21.739807875114646,42
BG_0192,1048368,Assam,24.516018917527614,92.32033174596293,2013-05-11,0,matched_background_pseudo_absence,False,9.045426786638451,24.750254930247205,42
BG_0193,1048413,Assam,25.7014977151918,92.79087365512174,2013-05-11,0,matched_background_pseudo_absence,False,12.26081466778382,18.7017399409969,42
BG_0194,1050783,Manipur,24.657096039778395,93.62788397150052,2013-05-12,0,matched_background_pseudo_absence,False,11.14040640287344,10.691627280631826,42
BG_0195,938449,Sikkim,27.497283141493455,88.33867154454254,2013-06-08,0,matched_background_pseudo_absence,False,10.54318004919034,4.575817080189238,42
BG_0196,938453,Sikkim,27.207651589119635,88.18556495644621,2013-06-27,0,matched_background_pseudo_absence,False,7.29789637876401,9.19648254283224,42
BG_0197,1057781,Manipur,24.678165470318525,94.4750567066873,2013-08-09,0,matched_background_pseudo_absence,False,19.79837166912039,12.092830642613363,42
BG_0198,1057887,Manipur,25.02575797860144,94.1463657546519,2013-08-15,0,matched_background_pseudo_absence,False,10.035258753001159,5.051675663968162,42
BG_0199,1050773,Manipur,24.234320524788654,93.33803294235148,2013-08-17,0,matched_background_pseudo_absence,False,7.17291648902104,1.0245444409769864,42
BG_0200,938247,Sikkim,27.419236262714076,88.22919710573251,2013-09-01,0,matched_background_pseudo_absence,False,8.634708754679576,6.322004877449043,42
BG_0201,1050798,Manipur,24.810832575363065,94.28643540499738,2013-09-01,0,matched_background_pseudo_absence,False,6.989450283342026,17.07552675037441,42
BG_0202,1050780,Manipur,24.718185231218456,94.29343844776,2013-09-01,0,matched_background_pseudo_absence,False,12.82287074794678,10.326166633700806,42
BG_0203,938260,Sikkim,27.618074912025744,88.71888118067086,2013-09-01,0,matched_background_pseudo_absence,False,7.304517814416439,1.4399210081206917,42
BG_0204,938450,Sikkim,27.60821069982224,88.11234650666478,2013-09-07,0,matched_background_pseudo_absence,False,29.661777818716537,8.063647866680114,42
BG_0205,938437,Sikkim,27.989316118399586,88.72360493853138,2013-09-08,0,matched_background_pseudo_absence,False,23.50412573576586,2.9749087474700855,42
BG_0206,1048555,Assam,25.892982897144677,92.99374568602651,2013-10-06,0,matched_background_pseudo_absence,False,24.838556445114218,2.883953651732555,42
BG_0207,1048374,Assam,25.676573312815442,92.72537456670906,2013-10-06,0,matched_background_pseudo_absence,False,6.576668278321822,7.124468416310899,42
BG_0208,1048492,Assam,26.469260195887294,90.20913174218929,2013-10-06,0,matched_background_pseudo_absence,False,44.697325350808484,9.956724421053682,42
BG_0209,1057980,Manipur,24.344116490235542,93.08703175255081,2013-10-13,0,matched_background_pseudo_absence,False,5.650251855723041,12.089085999037883,42
BG_0210,1050217,Assam,26.23936665358692,93.69912722827465,2014-05-09,0,matched_background_pseudo_absence,False,58.237014547863524,10.693392297528385,42
BG_0211,1050273,Assam,25.876387018541386,93.05128574313204,2014-05-10,0,matched_background_pseudo_absence,False,23.420212411006666,3.217905021657619,42
BG_0212,938395,Sikkim,27.974426115596284,88.64975813734323,2014-06-24,0,matched_background_pseudo_absence,False,17.700950040643583,4.151305666425116,42
BG_0213,1048416,Assam,25.012586675944803,92.55205848396879,2014-06-26,0,matched_background_pseudo_absence,False,9.675723842901935,19.69550445444417,42
BG_0214,1048421,Assam,24.5009238388417,92.32731521457445,2014-06-26,0,matched_background_pseudo_absence,False,10.294193326936277,1.8211499937333222,42
BG_0215,1048440,Assam,26.687147041765037,92.39540029548192,2014-06-26,0,matched_background_pseudo_absence,False,49.25975016331303,16.944163451929885,42
BG_0216,1048422,Assam,26.29010800728956,93.40457993587913,2014-06-27,0,matched_background_pseudo_absence,False,35.57193392328331,24.75140338971347,42
BG_0217,1048417,Assam,26.688039358175676,91.93305173058111,2014-06-28,0,matched_background_pseudo_absence,False,30.182601112926402,15.007426886134706,42
BG_0218,1050601,Mizoram,22.848448771837695,92.9649982990129,2014-07-14,0,matched_background_pseudo_absence,False,19.280444599137503,27.29752685660804,42
BG_0219,1050612,Mizoram,22.51974345219015,93.03142114386479,2014-07-14,0,matched_background_pseudo_absence,False,8.020225166537516,21.343044540449277,42
BG_0220,1050649,Assam,27.317494935816686,95.56965193792624,2014-07-27,0,matched_background_pseudo_absence,False,142.71426053444577,31.454041539668157,42
BG_0221,1048384,Tripura,23.22576755132243,91.46588150381419,2014-08-14,0,matched_background_pseudo_absence,False,12.231580406577741,18.514034096029473,42
BG_0222,1048357,Tripura,23.838762464757746,92.17810060617859,2014-08-14,0,matched_background_pseudo_absence,False,28.938403391658998,17.839381413946516,42
BG_0223,1048376,Assam,26.505852163008594,90.6933035469236,2014-09-22,0,matched_background_pseudo_absence,False,58.663238761497055,28.57963539325186,42
BG_0224,1048375,Assam,25.998911608227832,93.88151116482386,2014-09-22,0,matched_background_pseudo_absence,False,52.54912087366452,26.40028585856449,42
BG_0225,1048444,Assam,26.43484781523455,92.19634231072695,2014-09-22,0,matched_background_pseudo_absence,False,35.52657298484761,11.474496612872402,42
BG_0226,1048409,Assam,27.228282819916473,94.96471640152511,2014-09-22,0,matched_background_pseudo_absence,False,82.27358466480035,14.182129143285572,42
BG_0227,1048448,Assam,27.442715519106432,95.51959231113669,2014-09-22,0,matched_background_pseudo_absence,False,140.01478251632219,14.775205847975496,42
BG_0228,1048491,Assam,26.335415797353555,93.33692730162652,2014-09-22,0,matched_background_pseudo_absence,False,32.80073394327442,8.417377770395833,42
BG_0229,1048479,Assam,26.14580800428415,93.41978517881658,2014-09-22,0,matched_background_pseudo_absence,False,28.50696068512856,12.175415100487248,42
BG_0230,1048431,Assam,26.094110584937997,90.7610629053801,2014-09-22,0,matched_background_pseudo_absence,False,49.74186275208144,16.744888741916892,42
BG_0231,1048367,Assam,26.09207317183287,90.41915699177827,2014-09-22,0,matched_background_pseudo_absence,False,39.08582139421433,18.973259662355108,42
BG_0232,1048429,Assam,27.277177212446812,94.29504082773805,2014-09-23,0,matched_background_pseudo_absence,False,18.291614620500233,25.53970605645974,42
BG_0233,1048411,Assam,27.050618635018363,94.46608026546637,2014-09-23,0,matched_background_pseudo_absence,False,35.53832485442152,4.853083722567285,42
BG_0234,1050362,Assam,26.572817570198236,93.26572673080439,2015-03-19,0,matched_background_pseudo_absence,False,13.323608872622017,17.889582486462185,42
BG_0235,1050609,Mizoram,22.3306560773743,92.99661090199533,2015-06-19,0,matched_background_pseudo_absence,False,16.77363953380975,18.01995040858103,42
BG_0236,1051726,Manipur,24.343480125136818,93.50775564831609,2015-06-19,0,matched_background_pseudo_absence,False,20.4095148687357,6.126279176055493,42
BG_0237,1050650,Assam,25.910890582898112,92.90285442771548,2015-07-21,0,matched_background_pseudo_absence,False,30.086182078005532,9.306888703812845,42
BG_0238,1057821,Manipur,25.30480540639589,93.9539526306467,2015-07-22,0,matched_background_pseudo_absence,False,7.554185460918162,11.326561374759505,42
BG_0239,1057376,Manipur,25.044594307617214,94.40725270497548,2015-07-22,0,matched_background_pseudo_absence,False,6.945696487087264,12.423299138987016,42
BG_0240,1050671,Assam,26.875874811291123,91.86884695527986,2015-07-22,0,matched_background_pseudo_absence,False,44.97283971096371,9.710362471231448,42
BG_0241,1057795,Manipur,24.153657808827855,93.86565676958611,2015-07-22,0,matched_background_pseudo_absence,False,18.376325569580032,14.227381629376792,42
BG_0242,1057403,Manipur,24.64664001131817,93.41004010325578,2015-07-22,0,matched_background_pseudo_absence,False,11.141588727857936,10.556741436939387,42
BG_0243,1055274,Manipur,24.525984944347016,93.25214322625955,2015-07-22,0,matched_background_pseudo_absence,False,24.69666149565916,13.441939930562635,42
BG_0244,1050805,Manipur,24.592752248139217,93.47240198263474,2015-07-24,0,matched_background_pseudo_absence,False,13.391241312715454,8.697387414386164,42
BG_0245,1048518,Assam,26.429328411088413,91.83680474454177,2015-07-25,0,matched_background_pseudo_absence,False,13.525272327797662,6.314368744028085,42
BG_0246,1057918,Manipur,24.36109016536987,94.17406165201709,2015-07-31,0,matched_background_pseudo_absence,False,7.4798172826734195,3.217678913948178,42
BG_0247,1057912,Manipur,24.916147337344018,93.561941693517,2015-07-31,0,matched_background_pseudo_absence,False,5.194851083388219,15.36347049835222,42
BG_0248,1057368,Manipur,24.48317198695572,93.22141842632067,2015-08-01,0,matched_background_pseudo_absence,False,19.090562710093728,5.685715784498624,42
BG_0249,1057951,Manipur,25.13129861246513,94.68735998578825,2015-08-01,0,matched_background_pseudo_absence,False,25.071998125926424,6.555386740423376,42
BG_0250,1057769,Manipur,24.9390151368065,93.66590096893168,2015-08-01,0,matched_background_pseudo_absence,False,9.458360126315611,5.414583894789521,42
BG_0251,1057839,Manipur,25.07857325326139,94.41322965203045,2015-08-01,0,matched_background_pseudo_absence,False,6.609998694888034,3.8259554454236158,42
BG_0252,1057829,Manipur,24.811404772808217,94.18654311951933,2015-08-01,0,matched_background_pseudo_absence,False,15.701582309301346,10.082462423705968,42
BG_0253,1057940,Manipur,24.61996108142638,94.11665916973736,2015-08-01,0,matched_background_pseudo_absence,False,14.652562865904255,15.484747729760366,42
BG_0254,1057825,Manipur,24.506923081558934,93.61244537318079,2015-08-01,0,matched_background_pseudo_absence,False,17.8161525454864,6.546114487578982,42
BG_0255,1057865,Manipur,25.475573156696775,94.45214618508216,2015-08-01,0,matched_background_pseudo_absence,False,16.0616250465309,18.268049484629934,42
BG_0256,1057888,Manipur,24.45890126309209,93.03747072461515,2015-08-01,0,matched_background_pseudo_absence,False,18.832658668357993,9.036417058358886,42
BG_0257,1057893,Manipur,24.134489270107082,93.63886593859047,2015-08-01,0,matched_background_pseudo_absence,False,27.26161998463928,1.5944734353206131,42
BG_0258,1057815,Manipur,25.266288786266475,94.44544909492596,2015-08-01,0,matched_background_pseudo_absence,False,6.090117390908835,4.670043319142893,42
BG_0259,1057810,Manipur,24.596635912982503,93.74700797653003,2015-08-01,0,matched_background_pseudo_absence,False,19.784468816225537,11.881514344276487,42
BG_0260,1057780,Manipur,24.27443370097582,94.17048417193601,2015-08-01,0,matched_background_pseudo_absence,False,10.78304567238045,6.651098780844014,42
BG_0261,1057923,Manipur,24.362541898618908,93.75858498765463,2015-08-01,0,matched_background_pseudo_absence,False,5.3389963103231555,6.407272834307281,42
BG_0262,1057820,Manipur,24.667403476541807,94.29853252605372,2015-08-01,0,matched_background_pseudo_absence,False,17.79844225163976,5.67008516727512,42
BG_0263,1050841,Manipur,24.408159525186402,93.91792768027072,2015-08-11,0,matched_background_pseudo_absence,False,14.190985720547857,14.263122796181438,42
BG_0264,1050762,Manipur,24.704744629582994,94.40513780957414,2015-08-11,0,matched_background_pseudo_absence,False,13.67239415974304,7.657164412705768,42
BG_0265,1050771,Manipur,24.356674801724626,93.78959976041972,2015-08-11,0,matched_background_pseudo_absence,False,8.547528132580565,3.208691612112485,42
BG_0266,1048527,Assam,26.15922109860999,92.1117224295734,2015-08-22,0,matched_background_pseudo_absence,False,18.31549832288418,10.692132884378823,42
BG_0267,1050683,Mizoram,23.595466076889252,92.55177999314128,2015-08-26,0,matched_background_pseudo_absence,False,19.70246758466776,26.22211962839023,42
BG_0268,1050618,Mizoram,23.37193253871399,93.28776788208066,2015-08-26,0,matched_background_pseudo_absence,False,20.81559299651608,19.126875158713123,42
BG_0269,1050578,Mizoram,24.123642181874516,92.37794222926603,2015-08-27,0,matched_background_pseudo_absence,False,18.418154507169998,15.728985247345898,42
BG_0270,1050677,Mizoram,24.382994155711508,92.77285375377738,2015-08-27,0,matched_background_pseudo_absence,False,15.920861982293049,14.618265207206258,42
BG_0271,1050606,Mizoram,23.10511957581938,92.51880194626597,2015-08-27,0,matched_background_pseudo_absence,False,22.419745795278427,14.427424405093802,42
BG_0272,1050624,Mizoram,23.982997906879433,93.02343097631766,2015-08-28,0,matched_background_pseudo_absence,False,15.638644554071268,2.911344392407661,42
BG_0273,1048364,Assam,24.561414895989834,92.58718490683394,2015-09-01,0,matched_background_pseudo_absence,False,5.982923712609733,3.9513916772245152,42
BG_0274,1048385,Assam,26.112874734024352,89.80246020594117,2015-09-01,0,matched_background_pseudo_absence,False,22.54410213314407,14.138039874003162,42
BG_0275,1048363,Assam,26.49423648245945,92.41103954769414,2015-09-01,0,matched_background_pseudo_absence,False,44.36559632122105,11.27998594723674,42
BG_0276,1050597,Mizoram,23.01595106489595,92.5406490577373,2015-09-14,0,matched_background_pseudo_absence,False,13.89322763381178,7.8075414646037276,42
BG_0277,1050596,Mizoram,22.162064896267726,93.04042473778304,2015-09-14,0,matched_background_pseudo_absence,False,36.0418601395887,17.387298826586974,42
BG_0278,1048373,Assam,26.082007860246108,93.02286591872307,2015-09-23,0,matched_background_pseudo_absence,False,12.551873880981887,21.21921826252207,42
BG_0279,1050120,Assam,25.939361853640516,92.16594918742302,2016-05-18,0,matched_background_pseudo_absence,False,31.74353612120418,25.040269793512973,42
BG_0280,1050474,Assam,26.545811636210214,94.33018756742983,2016-05-18,0,matched_background_pseudo_absence,False,64.42992140054254,18.935557010680608,42
BG_0281,1050501,Assam,26.955923677793034,94.57385732650908,2016-05-18,0,matched_background_pseudo_absence,False,49.77998893334497,14.996241697899421,42
BG_0282,1050604,Assam,26.803286194895552,92.63463740869734,2016-05-18,0,matched_background_pseudo_absence,False,23.156506561672757,17.48175184096964,42
BG_0283,1050605,Assam,25.1077803260968,93.13011029492374,2016-05-18,0,matched_background_pseudo_absence,False,7.15456364098974,12.339236754603938,42
BG_0284,1050608,Assam,25.368190345547426,93.1455524699499,2016-05-18,0,matched_background_pseudo_absence,False,7.21832642244743,13.28669538494844,42
BG_0285,1050541,Assam,26.67108221430697,90.20457203557153,2016-05-18,0,matched_background_pseudo_absence,False,65.72394501362864,13.939482287685506,42
BG_0286,1050561,Assam,26.447491639270027,91.63540436297903,2016-05-19,0,matched_background_pseudo_absence,False,9.969435193093615,20.15399442363215,42
BG_0287,1050602,Mizoram,22.050453843273225,92.67152577426549,2016-05-21,0,matched_background_pseudo_absence,False,56.526400324581616,39.979337078817025,42
BG_0288,1048435,Assam,26.581309832539972,90.17280080960484,2016-06-22,0,matched_background_pseudo_absence,False,55.26155310303221,3.4926563503667807,42
BG_0289,1048437,Assam,26.46648142059043,90.60085125327032,2016-06-22,0,matched_background_pseudo_absence,False,66.32870397952992,10.189620453588514,42
BG_0290,1048340,Assam,26.456977184490352,93.2831225344648,2016-07-07,0,matched_background_pseudo_absence,False,19.34424180997234,12.99665382906733,42
BG_0291,1048473,Assam,26.166892117808715,93.32531655388735,2016-07-07,0,matched_background_pseudo_absence,False,20.850645465552684,9.715834616097318,42
BG_0292,1057911,Manipur,25.0403620899617,93.67668094573358,2016-07-07,0,matched_background_pseudo_absence,False,13.336201656846717,11.321534113298837,42
BG_0293,938407,Sikkim,27.198509578839666,88.23978715808354,2016-07-09,0,matched_background_pseudo_absence,False,6.807211828848818,5.457861689171004,42
BG_0294,1048423,Assam,26.290438983967192,92.14404468641672,2016-07-14,0,matched_background_pseudo_absence,False,22.963068881527004,4.5796267336517875,42
BG_0295,1048467,Assam,24.60659328090889,92.8025840882946,2016-07-14,0,matched_background_pseudo_absence,False,12.18862319082421,11.115030724232907,42
BG_0296,1048557,Assam,26.751662669773435,90.25336765939855,2016-07-14,0,matched_background_pseudo_absence,False,75.69052802473894,10.18703869075708,42
BG_0297,1048458,Assam,26.26109381665828,89.86469574068377,2016-07-20,0,matched_background_pseudo_absence,False,24.0774454423532,17.612348525461943,42
BG_0298,1048430,Assam,26.483262755776153,93.18455783162503,2016-07-20,0,matched_background_pseudo_absence,False,10.619622396463246,5.077938114241647,42
BG_0299,1057863,Manipur,24.407830165003816,93.12346126143895,2016-07-25,0,matched_background_pseudo_absence,False,9.68525074681483,7.987864576903967,42
BG_0300,1050761,Mizoram,23.925678671806413,92.87689108815239,2016-07-28,0,matched_background_pseudo_absence,False,9.97497627849044,15.31116067826958,42
BG_0301,1050763,Mizoram,23.59845781441231,93.40364455149445,2016-07-28,0,matched_background_pseudo_absence,False,6.045611786737972,18.492953140455583,42
BG_0302,938250,Sikkim,27.793200391101387,88.42145192291542,2016-07-30,0,matched_background_pseudo_absence,False,11.698484010178841,3.8066793001544244,42
BG_0303,938383,Sikkim,27.750891104147875,88.72091748134918,2016-08-16,0,matched_background_pseudo_absence,False,8.771940505721396,1.8473579844055925,42
BG_0304,1050651,Assam,27.380674023826018,95.35379906751733,2016-08-31,0,matched_background_pseudo_absence,False,122.61653331585742,11.802422805245012,42
BG_0305,1050626,Assam,26.571892382199245,91.28222200831655,2016-09-01,0,matched_background_pseudo_absence,False,26.723524721585946,2.3888734875768756,42
BG_0306,1050633,Mizoram,22.264123334737263,92.90654429766592,2016-09-17,0,matched_background_pseudo_absence,False,24.68866384367346,11.857189649462757,42
BG_0307,938303,Sikkim,27.639316180020685,88.28803422062064,2016-10-12,0,matched_background_pseudo_absence,False,19.711108338498615,4.554895891466425,42
BG_0308,938327,Sikkim,27.835728718934696,88.61072874245421,2016-10-15,0,matched_background_pseudo_absence,False,5.390152717868852,1.697062641227299,42
BG_0309,938398,Sikkim,27.96365572583834,88.56213622391095,2016-10-15,0,matched_background_pseudo_absence,False,13.929758739805928,4.8372540720165915,42
BG_0310,1052234,Manipur,25.36692739189463,93.97045537842654,2017-03-30,0,matched_background_pseudo_absence,False,9.185404471764183,7.103974294302096,42
BG_0311,1050744,Assam,26.348346810236364,93.75206304840052,2017-04-04,0,matched_background_pseudo_absence,False,66.0106587155368,13.217258830341663,42
BG_0312,1050718,Assam,26.58698096148023,92.33108860724616,2017-04-04,0,matched_background_pseudo_absence,False,55.79898941476978,4.159213308926648,42
BG_0313,1050682,Assam,26.54161980271854,92.84579377839033,2017-04-04,0,matched_background_pseudo_absence,False,16.393623346681984,31.91737225532454,42
BG_0314,1050642,Assam,25.99350158687292,92.4765479886545,2017-04-04,0,matched_background_pseudo_absence,False,47.707543500206164,14.243722290932585,42
BG_0315,1050702,Assam,26.462981142084946,90.98786015944233,2017-04-04,0,matched_background_pseudo_absence,False,29.82656902483672,12.717927696582388,42
BG_0316,1048497,Assam,27.437604373314947,94.33814172842523,2017-04-05,0,matched_background_pseudo_absence,False,31.536424878926642,18.339524258232643,42
BG_0317,1050579,Mizoram,23.39027810596018,92.69392357603039,2017-04-25,0,matched_background_pseudo_absence,False,10.263659940636845,17.982533216797332,42
BG_0318,1050588,Assam,26.496414418908792,92.12611372278376,2017-04-29,0,matched_background_pseudo_absence,False,35.96092253297295,9.784489230040657,42
BG_0319,1050720,Assam,25.335603426547138,93.3491099018863,2017-04-29,0,matched_background_pseudo_absence,False,19.708087449337913,10.16248330255933,42
BG_0320,938411,Sikkim,27.602361870653528,88.70537559602869,2017-05-26,0,matched_background_pseudo_absence,False,5.8270118810641085,2.196272212168488,42
BG_0321,1050593,Mizoram,23.22801311858899,92.86395372276594,2017-06-01,0,matched_background_pseudo_absence,False,9.209234348633442,5.21130549118795,42
BG_0322,1050197,Assam,25.941094561158405,93.8329883659199,2017-06-02,0,matched_background_pseudo_absence,False,46.228809627651344,8.05361669251518,42
BG_0323,1048532,Tripura,24.152540087256348,92.0097985232053,2017-06-03,0,matched_background_pseudo_absence,False,18.898485843867512,22.160679841957517,42
BG_0324,1048504,Tripura,23.57549184540994,91.58232315311056,2017-06-03,0,matched_background_pseudo_absence,False,16.101711395255794,34.74543635565113,42
BG_0325,1048488,Tripura,24.13841614414567,92.25977896912492,2017-06-03,0,matched_background_pseudo_absence,False,21.251958683717426,12.102988641350006,42
BG_0326,1050666,Assam,26.088891587874336,90.95648460301014,2017-06-04,0,matched_background_pseudo_absence,False,33.392476233792856,12.46116350777078,42
BG_0327,1057261,Manipur,24.451979295604694,93.21362625159655,2017-06-05,0,matched_background_pseudo_absence,False,15.592101382311867,3.5570021730251624,42
BG_0328,1050403,Mizoram,23.120240300459628,92.81562712931552,2017-06-09,0,matched_background_pseudo_absence,False,18.844000133844848,10.870981895643549,42
BG_0329,1050613,Mizoram,23.271219164153987,92.97189743656115,2017-06-10,0,matched_background_pseudo_absence,False,13.256822120718313,12.02914988408027,42
BG_0330,1050629,Mizoram,23.522937726364745,92.64371765264825,2017-06-10,0,matched_background_pseudo_absence,False,18.93203115482715,12.363442810792245,42
BG_0331,1050603,Mizoram,23.769778126164617,92.88472625040463,2017-06-10,0,matched_background_pseudo_absence,False,7.433214158655806,13.253850448133859,42
BG_0332,1050643,Mizoram,24.045869749900664,92.61049187044006,2017-06-12,0,matched_background_pseudo_absence,False,6.299685173615362,4.165197862642073,42
BG_0333,1057926,Manipur,25.085432623508044,93.62403020636611,2017-06-12,0,matched_background_pseudo_absence,False,10.376558248119093,7.296639060261283,42
BG_0334,1050599,Mizoram,23.812567185648156,93.19653836970886,2017-06-14,0,matched_background_pseudo_absence,False,15.189203356418641,6.20304136213887,42
BG_0335,1050678,Mizoram,23.943732701793234,93.18020474802368,2017-06-17,0,matched_background_pseudo_absence,False,17.109662790491733,8.951010760673373,42
BG_0336,1050617,Assam,26.903046456681277,93.34877724749545,2017-06-18,0,matched_background_pseudo_absence,False,39.0704422558814,20.354864987980626,42
BG_0337,1050724,Manipur,24.149852895960542,94.00577069732272,2017-06-26,0,matched_background_pseudo_absence,False,5.809925242499338,10.420567645937094,42
BG_0338,1050751,Manipur,24.984920175941784,94.08649899606719,2017-06-26,0,matched_background_pseudo_absence,False,6.854210797307088,2.5314744197503445,42
BG_0339,1050748,Manipur,25.27349111754129,93.69858019218206,2017-06-27,0,matched_background_pseudo_absence,False,12.682952193068507,14.378444309189165,42
BG_0340,1056702,Manipur,25.063907182872484,93.54719388804155,2017-06-30,0,matched_background_pseudo_absence,False,9.255015243509693,3.9039620053967847,42
BG_0341,1057890,Manipur,24.41612440825542,93.90278690167433,2017-07-01,0,matched_background_pseudo_absence,False,15.607715284309926,1.7704981346273763,42
BG_0342,1048525,Assam,26.901222561253995,94.57694367682227,2017-07-03,0,matched_background_pseudo_absence,False,53.27374049857382,6.090186132817113,42
BG_0343,1048541,Assam,26.79532427008361,93.76378743880966,2017-07-03,0,matched_background_pseudo_absence,False,17.733576572488158,27.232627538249975,42
BG_0344,1048506,Assam,26.27668525665923,91.25640074806908,2017-07-03,0,matched_background_pseudo_absence,False,6.327530687682557,21.130602076862157,42
BG_0345,1048519,Assam,27.274986696087364,95.89241186564328,2017-07-03,0,matched_background_pseudo_absence,False,174.1237617110789,32.24129383259781,42
BG_0346,1048545,Assam,24.911235876021777,92.7259897515081,2017-07-03,0,matched_background_pseudo_absence,False,6.839655464437365,6.503079710068731,42
BG_0347,1057856,Manipur,24.08806433065854,94.20562763718051,2017-07-04,0,matched_background_pseudo_absence,False,11.59364048150381,14.242315989920092,42
BG_0348,1048460,Assam,26.386927430293916,93.58917547860648,2017-07-06,0,matched_background_pseudo_absence,False,49.69034993710263,16.785409535230574,42
BG_0349,1057907,Manipur,25.018768667923272,93.9126589934873,2017-07-08,0,matched_background_pseudo_absence,False,5.630502173787463,17.121380207816266,42
BG_0350,1050713,Assam,26.613470541375136,91.72811837984986,2017-07-09,0,matched_background_pseudo_absence,False,13.358056485141631,20.632559697814425,42
BG_0351,1050808,Manipur,24.753760957028017,93.67483674446643,2017-07-09,0,matched_background_pseudo_absence,False,5.209415823091729,7.55339941910063,42
BG_0352,1050753,Manipur,24.191305393870568,93.80084941183988,2017-07-09,0,matched_background_pseudo_absence,False,22.206665480765114,7.79404379429255,42
BG_0353,1055884,Manipur,24.13494851508521,93.17035489030417,2017-07-09,0,matched_background_pseudo_absence,False,9.99732148519678,7.586479841738533,42
BG_0354,1054667,Assam,27.57669417503316,95.10874502985757,2017-07-10,0,matched_background_pseudo_absence,False,105.11121501370593,16.25212499225208,42
BG_0355,1052013,Manipur,24.790747280330187,94.43772216643909,2017-07-10,0,matched_background_pseudo_absence,False,8.25058523270587,10.113331717900033,42
BG_0356,1055056,Assam,26.703055958209504,90.24671374586654,2017-07-10,0,matched_background_pseudo_absence,False,70.3405467962123,5.445076172981496,42
BG_0357,1048428,Assam,26.24273436107187,92.32640503274335,2017-07-10,0,matched_background_pseudo_absence,False,40.12034999700972,5.91560822852255,42
BG_0358,1048443,Assam,26.197796472464933,92.67384903184374,2017-07-10,0,matched_background_pseudo_absence,False,23.573953677537016,22.324536401655248,42
BG_0359,1057775,Manipur,24.23889395088713,94.14871777639235,2017-07-14,0,matched_background_pseudo_absence,False,6.5350240635491375,4.526182401270746,42
BG_0360,1050573,Mizoram,23.888461046615436,92.54878730619495,2017-08-26,0,matched_background_pseudo_absence,False,10.415332907074758,13.06851834047607,42
BG_0361,1057698,Manipur,25.141125121574472,93.76310782634602,2017-08-26,0,matched_background_pseudo_absence,False,8.039918516313469,1.9174595655752544,42
BG_0362,938258,Sikkim,27.680480062103186,88.4717839910091,2017-09-20,0,matched_background_pseudo_absence,False,8.845088946339706,3.7965434604042354,42
BG_0363,938330,Sikkim,27.423797426516945,88.14933752978543,2017-09-20,0,matched_background_pseudo_absence,False,8.866020940934353,3.692000568541474,42
BG_0364,1050788,Manipur,24.048965965814563,93.89367544717093,2017-09-21,0,matched_background_pseudo_absence,False,10.225363143587595,7.299643733206922,42
BG_0365,1057697,Manipur,24.916906077915023,93.33491770115046,2017-09-29,0,matched_background_pseudo_absence,False,15.40769752900929,8.371638361675474,42
BG_0366,1051127,Manipur,24.67577664163224,94.40525882953014,2018-05-10,0,matched_background_pseudo_absence,False,16.71182734463851,3.221120949048849,42
BG_0367,1050615,Mizoram,23.11974987004149,92.8622119710119,2018-05-12,0,matched_background_pseudo_absence,False,20.969354000520816,4.764282716575151,42
BG_0368,1048345,Tripura,23.673653442603403,91.21794586963264,2018-05-18,0,matched_background_pseudo_absence,False,29.001679489801564,14.281431239960442,42
BG_0369,1048347,Tripura,24.088085624025634,92.10367963502938,2018-05-20,0,matched_background_pseudo_absence,False,30.257182177465765,11.922360212615349,42
BG_0370,1048360,Tripura,23.857808377532734,92.03142989004687,2018-05-20,0,matched_background_pseudo_absence,False,13.89826596606849,8.900877057860317,42
BG_0371,938409,Sikkim,27.886459165623332,88.38418056513244,2018-05-26,0,matched_background_pseudo_absence,False,17.712474634547178,4.600054303702879,42
BG_0372,1050791,Manipur,25.51848640510125,94.51335592382769,2018-06-03,0,matched_background_pseudo_absence,False,13.625836655228303,7.77883269034248,42
BG_0373,1050616,Mizoram,22.838447619656623,93.02764493505114,2018-06-05,0,matched_background_pseudo_absence,False,23.332053958377035,6.515258702561507,42
BG_0374,938386,Sikkim,27.643283640797573,88.1752878115428,2018-09-14,0,matched_background_pseudo_absence,False,30.38834572413226,7.32532077894813,42
BG_0375,938402,Sikkim,27.843311501830286,88.49295991541865,2018-09-14,0,matched_background_pseudo_absence,False,6.22140063655,1.3043114763359995,42
BG_0376,938400,Sikkim,27.943537916908717,88.49576252246484,2018-09-14,0,matched_background_pseudo_absence,False,13.094364257063198,6.892453606192602,42
BG_0377,938420,Sikkim,27.44273199452474,88.2378834818042,2018-09-15,0,matched_background_pseudo_absence,False,11.155027800715027,2.74966667794234,42
BG_0378,938385,Sikkim,27.519427877562293,88.74740633680099,2018-09-15,0,matched_background_pseudo_absence,False,10.453889471164457,8.742497344551166,42
BG_0379,938429,Sikkim,28.00692166031143,88.708034062364,2018-09-17,0,matched_background_pseudo_absence,False,23.955127879639562,2.483851611651755,42
BG_0380,1050715,Assam,26.833573861722023,93.47611186331372,2018-12-18,0,matched_background_pseudo_absence,False,31.10075535957897,14.805571500721216,42
BG_0381,1050610,Mizoram,23.851827884932526,92.31436468713655,2021-06-12,0,matched_background_pseudo_absence,False,22.94917247874758,6.259993046133785,42
