sample_id,pair_id,label,sample_type,state,latitude,longitude,event_date,spatial_block_0p5deg,elevation_m,slope_deg,aspect_sin,aspect_cos,curvature_1_per_m,rainfall_24h_mm,rainfall_72h_mm,rainfall_7d_mm,land_cover,ndvi_model_value,ndvi_missing,soil_moisture_surface_m3_m3,soil_moisture_7_28cm_m3_m3,soil_moisture_28_100cm_m3_m3,soil_moisture_0_100cm_m3_m3,soil_moisture_surface_3d_mean_m3_m3,soil_moisture_surface_7d_mean_m3_m3,soil_moisture_surface_anomaly_vs_7d,distance_to_road_m,distance_to_river_m
1048374,1048374,1,real_landslide_event,Assam,26.1665,91.7049,2013-10-06,26.0_91.5,233.6174774169922,14.203935057470163,-0.0035895149597123767,-0.9999935576704252,-0.0051184103043633,36.99,116.13,174.15999999999997,Tree cover,,1,0.47,0.496,0.507,0.502,0.4836666666666667,0.464,0.0059999999999999,19.53179138008973,1224.599963279137
1048492,1048492,1,real_landslide_event,Assam,26.1309,91.8383,2013-10-06,26.0_91.5,103.10369110107422,9.53025770530759,0.87049788079958,0.49217216451506096,0.0076606755081171,36.99,116.13,174.15999999999997,Tree cover,,1,0.498,0.496,0.514,0.509,0.4949999999999999,0.4757142857142857,0.0222857142857142,10.084431238169662,1711.9949128711107
1057980,1057980,1,real_landslide_event,Manipur,25.426,94.6024,2013-10-13,25.0_94.5,1339.6658935546875,11.548881104204971,-0.8862563539504353,0.4631950723857936,-0.0012176796136613,0.0,0.03,14.13,Tree cover,0.8049000000000001,0,0.37,0.378,0.4,0.393,0.3753333333333333,0.3967142857142857,-0.0267142857142856,1685.5189000010791,5626.996168956024
1050217,1050217,1,real_landslide_event,Assam,24.8669,92.3576,2014-05-09,24.5_92.0,18.03086853027344,1.2542390154716585,0.6967431533289571,0.7173206941732697,0.0012826392621023,39.09,114.48,171.8,Built-up,,1,0.479,0.498,0.41,0.433,0.4733333333333333,0.4432857142857142,0.0357142857142857,18.91708344185781,114.19904136553936
1050273,1050273,1,real_landslide_event,Assam,24.58041329,92.37948378,2014-05-10,24.5_92.0,59.23699188232422,20.620412386790687,-0.018414546259737735,0.9998304378673656,-0.0020025934135368,20.66,99.88,167.27,Tree cover,,1,0.437,0.449,0.337,0.367,0.4443333333333333,0.4294285714285714,0.0075714285714286,1295.624974328822,4412.8986367350735
938395,938395,1,real_landslide_event,Sikkim,27.74367525,88.52635367,2014-06-24,27.5_88.5,4007.63134765625,50.68192489089456,0.9156565562442427,-0.40196152926235873,-0.0011157865863768,7.62,31.44,55.08,Grassland,,1,0.432,0.433,0.42,0.424,0.4326666666666667,0.432,0.0,1747.6345148491016,1791.7788077531698
1048416,1048416,1,real_landslide_event,Assam,26.1407,91.7645,2014-06-26,26.0_91.5,59.912357330322266,2.295649183370608,0.9333766458810651,0.35889836573020617,-0.0002327563890042,14.95,21.51,166.66,Built-up,,1,0.486,0.485,0.502,0.497,0.4829999999999999,0.4838571428571428,0.0021428571428571,17.463976823861085,1210.4139680139565
1048421,1048421,1,real_landslide_event,Assam,26.16343122,91.76898556,2014-06-26,26.0_91.5,53.35237121582031,2.074764579366058,0.8757316757480007,-0.48279812768029506,0.0008350027288797,14.95,21.51,166.66,Built-up,,1,0.479,0.491,0.504,0.5,0.4803333333333333,0.4788571428571428,0.0001428571428571,29.16503400747264,390.2804528831807
1048440,1048440,1,real_landslide_event,Assam,26.1844,91.7896,2014-06-26,26.0_91.5,63.86541366577149,6.065299644891162,0.23684361515844296,-0.9715477867602187,-0.002115560567013,14.95,21.51,166.66,Built-up,,1,0.479,0.491,0.504,0.5,0.4803333333333333,0.4788571428571428,0.0001428571428571,11.827540205480291,2083.291976502363
1048422,1048422,1,real_landslide_event,Assam,26.1619,91.7697,2014-06-27,26.0_91.5,55.81050491333008,5.964378465171135,0.9930075299308498,-0.11805102922309665,-0.0021664367252633,9.37,26.26,151.58,Built-up,,1,0.475,0.484,0.512,0.503,0.4796666666666667,0.4787142857142857,-0.0037142857142857,17.93151858353893,536.0242022000587
1048417,1048417,1,real_landslide_event,Assam,26.1964,91.7652,2014-06-28,26.0_91.5,87.89129638671875,24.25785941856072,0.5495422337313955,0.8354659378726988,-0.0101709477297859,6.66,30.98,99.9,Tree cover,,1,0.465,0.451,0.509,0.494,0.473,0.4767142857142857,-0.0117142857142856,0.8724955078168495,1375.2888139678848
1050601,1050601,1,real_landslide_event,Mizoram,23.73719685,92.72342008,2014-07-14,23.5_92.5,838.7420043945312,33.57176295185052,0.1949522733749127,-0.9808127298857582,0.0106274302325318,5.08,14.849999999999998,37.14000000000001,Tree cover,,1,0.424,0.425,0.415,0.418,0.4243333333333333,0.402,0.0219999999999999,22.099089735444032,1456.610910264911
1050612,1050612,1,real_landslide_event,Mizoram,23.7327,92.7463,2014-07-14,23.5_92.5,854.8024291992188,31.81867852529337,0.30884364341753384,-0.9511128239702077,-0.0101174302435605,5.08,14.849999999999998,37.14000000000001,Built-up,,1,0.424,0.425,0.415,0.418,0.4243333333333333,0.402,0.0219999999999999,17.25967654451146,3382.0067998221243
1050649,1050649,1,real_landslide_event,Assam,24.81395989,92.85687296,2014-07-27,24.5_92.5,19.78896713256836,2.497008873575436,-0.053159714767966285,0.9985860226969875,0.0024361401967556,7.49,8.770000000000001,27.15,Cropland,0.5994,0,0.488,0.499,0.479,0.484,0.485,0.4802857142857143,0.0077142857142856,155.97015757992702,719.0672982221522
1048384,1048384,1,real_landslide_event,Tripura,23.0137,91.7174,2014-08-14,23.0_91.5,28.031164169311523,6.779420697766552,-0.967672653838872,0.2522095061896649,0.0033246568321512,92.29,193.44000000000003,223.30000000000004,Built-up,,1,0.468,0.475,0.511,0.501,0.4733333333333333,0.4747142857142856,-0.0067142857142856,15.021608449893332,1877.2460276679224
1048357,1048357,1,real_landslide_event,Tripura,23.19818874,91.58174838,2014-08-14,23.0_91.5,49.47390365600586,9.48484835785933,-0.9484499789372339,0.31692686451918306,-0.0037159352210013,92.29,193.44000000000003,223.30000000000004,Tree cover,,1,0.459,0.479,0.513,0.502,0.4696666666666667,0.4727142857142857,-0.0137142857142857,888.4833058244568,1629.0742584358854
1048376,1048376,1,real_landslide_event,Assam,26.1044,91.7082,2014-09-22,26.0_91.5,52.3416633605957,1.2607887138388243,-0.29080084820429575,-0.956783604940878,0.0029211162143649,160.51,250.74,293.9599999999999,Tree cover,,1,0.475,0.491,0.476,0.479,0.4736666666666667,0.4788571428571428,-0.0038571428571428,10.58895257695493,103.97292381714666
1048375,1048375,1,real_landslide_event,Assam,26.1295,91.7056,2014-09-22,26.0_91.5,149.2345733642578,6.346773990714612,-0.8677717061683428,0.4969630428650439,-0.0111454979427182,160.51,250.74,293.9599999999999,Tree cover,,1,0.475,0.491,0.476,0.479,0.4736666666666667,0.4788571428571428,-0.0038571428571428,21.39897909492575,1729.8685944458996
1048444,1048444,1,real_landslide_event,Assam,26.15146273,91.79753177,2014-09-22,26.0_91.5,62.31438446044922,3.7272541528479786,-0.9503098688483254,0.31130556238120544,0.0005293335780845,160.51,250.74,293.9599999999999,Built-up,,1,0.478,0.496,0.479,0.483,0.4833333333333333,0.4734285714285714,0.0045714285714285,27.21790306349441,810.9501042019498
1048409,1048409,1,real_landslide_event,Assam,26.1314,91.7548,2014-09-22,26.0_91.5,72.1116714477539,6.468014201461779,-0.9693864251418457,0.2455401367408449,0.0045527141051364,160.51,250.74,293.9599999999999,Cropland,,1,0.477,0.495,0.478,0.482,0.4826666666666666,0.4821428571428571,-0.0051428571428571,119.02361097832365,570.0949047120331
1048448,1048448,1,real_landslide_event,Assam,26.1985,91.7998,2014-09-22,26.0_91.5,80.32571411132812,17.044399382509756,-0.3757746789026613,-0.9267110610625092,0.0045400680437034,160.51,250.74,293.9599999999999,Built-up,,1,0.478,0.496,0.479,0.483,0.4833333333333333,0.4734285714285714,0.0045714285714285,3.405173674211296,684.2104247162779
1048491,1048491,1,real_landslide_event,Assam,26.1324,91.8342,2014-09-22,26.0_91.5,68.7442398071289,4.969786532546652,-0.7784193470553461,0.6277446297101462,0.0027601030271894,160.51,250.74,293.9599999999999,Built-up,,1,0.477,0.495,0.478,0.482,0.4826666666666666,0.4821428571428571,-0.0051428571428571,2.06775824386737,1451.5576018035329
1048479,1048479,1,real_landslide_event,Assam,26.159,91.8178,2014-09-22,26.0_91.5,63.110050201416016,5.500972172076419,0.6897727159762996,-0.7240259665886847,-0.0007761802556062,160.51,250.74,293.9599999999999,Built-up,,1,0.478,0.496,0.479,0.483,0.4833333333333333,0.4734285714285714,0.0045714285714285,6.383285784592619,492.8445508237841
1048431,1048431,1,real_landslide_event,Assam,26.1097,91.7747,2014-09-22,26.0_91.5,59.162689208984375,1.1808591785918774,0.9952779253274807,-0.09706622149762316,6.885764166184835e-05,160.51,250.74,293.9599999999999,Tree cover,,1,0.477,0.495,0.478,0.482,0.4826666666666666,0.4821428571428571,-0.0051428571428571,34.85169693625904,1337.5133184797917
1048367,1048367,1,real_landslide_event,Assam,26.1001,91.6849,2014-09-22,26.0_91.5,72.82743835449219,23.146098964817703,0.4698020347563125,0.8827717984501026,0.013444492126486,160.51,250.74,293.9599999999999,Grassland,,1,0.475,0.491,0.476,0.479,0.4736666666666667,0.4788571428571428,-0.0038571428571428,215.2098098323841,533.0259251855599
1048429,1048429,1,real_landslide_event,Assam,26.11117064,91.77318437,2014-09-23,26.0_91.5,58.99467468261719,2.6293670929751234,-0.581220960122416,0.8137457806430562,-0.0004649915843224,16.05,248.34,308.73,Built-up,,1,0.469,0.494,0.492,0.491,0.4749999999999999,0.4785714285714285,-0.0095714285714285,6.231113312136405,1141.2689669984595
1048411,1048411,1,real_landslide_event,Assam,26.13146397,91.75782228,2014-09-23,26.0_91.5,75.24107360839844,8.642085752201675,-0.19104597081689234,-0.9815810904019245,0.0013851609174757,16.05,248.34,308.73,Built-up,,1,0.469,0.494,0.492,0.491,0.4749999999999999,0.4785714285714285,-0.0095714285714285,16.553304812741874,510.9177917691258
1050362,1050362,1,real_landslide_event,Assam,25.0318,92.4584,2015-03-19,25.0_92.0,76.43043518066406,11.975191149318505,-0.19494687247435535,-0.9808138033859778,0.0003961875989105,0.0,0.01,0.01,Tree cover,0.4746,0,0.256,0.279,0.299,0.292,0.2566666666666666,0.2592857142857143,-0.0032857142857142,24.85557852170386,245.6717831219858
1050609,1050609,1,real_landslide_event,Mizoram,23.7131,92.7362,2015-06-19,23.5_92.5,879.7958984375,9.74243837112588,-0.5397473506986058,0.8418270590886445,0.0024180870931806,11.57,14.36,52.94,Tree cover,,1,0.401,0.378,0.267,0.3,0.3943333333333333,0.3957142857142858,0.0052857142857142,84.40662217368576,2745.5804423552395
1051726,1051726,1,real_landslide_event,Manipur,25.16,93.686,2015-06-19,25.0_93.5,1014.7932739257812,42.34664662634928,0.3533484823764151,-0.9354917690724405,0.0009482741370601,1.13,4.79,26.85,Tree cover,,1,0.4,0.403,0.405,0.404,0.4059999999999999,0.4127142857142857,-0.0127142857142856,2.327374352147571,1893.870798138234
1050650,1050650,1,real_landslide_event,Assam,24.81395989,92.85687296,2015-07-21,24.5_92.5,19.78896713256836,2.497008873575436,-0.053159714767966285,0.9985860226969875,0.0024361401967556,13.44,57.45,152.71,Cropland,0.6053000000000001,0,0.459,0.492,0.486,0.485,0.4713333333333333,0.4768571428571428,-0.0178571428571428,155.97015757992702,719.0672982221522
1057821,1057821,1,real_landslide_event,Manipur,25.3908,94.0926,2015-07-22,25.0_94.0,1316.237060546875,10.48248589559226,0.9584998069454096,-0.2850931779008621,-0.0082672086797076,19.18,45.25,128.35000000000002,Tree cover,0.7843,0,0.483,0.494,0.472,0.477,0.4826666666666666,0.4864285714285715,-0.0034285714285715,74.07928833752491,1329.9174369850743
1057376,1057376,1,real_landslide_event,Manipur,25.4538,93.9827,2015-07-22,25.0_93.5,1777.0677490234375,28.625548762106096,-0.9671664828272225,-0.254143649331672,0.01378441655229,11.42,36.7,111.6,Grassland,0.6734,0,0.44,0.441,0.445,0.444,0.4393333333333333,0.4401428571428571,-0.0001428571428571,66.56360967880667,2667.440658387462
1050671,1050671,1,real_landslide_event,Assam,24.7979,92.9974,2015-07-22,24.5_92.5,24.804288864135746,0.3350642119859213,-0.7828881453805231,0.6221624802434208,-0.0002084761448848,13.52,45.3,145.73000000000002,Cropland,,1,0.457,0.488,0.495,0.491,0.465,0.4742857142857142,-0.0172857142857142,251.7513136386812,625.8951589377551
1057795,1057795,1,real_landslide_event,Manipur,25.4477,94.0489,2015-07-22,25.0_94.0,1316.801025390625,27.450097311579,-0.8704242778006059,0.4923023223744669,0.0096307776551213,11.42,36.7,111.6,Tree cover,,1,0.429,0.429,0.429,0.429,0.428,0.4279999999999999,0.001,87.673198022868,3294.659090955975
1057403,1057403,1,real_landslide_event,Manipur,25.5007,93.9854,2015-07-22,25.5_93.5,1424.757080078125,21.84341351985416,0.43759219187493625,-0.8991735503283496,0.0130064180919232,11.42,36.7,111.6,Grassland,,1,0.44,0.441,0.445,0.444,0.4393333333333333,0.4401428571428571,-0.0001428571428571,16.009831320518565,540.8915608509823
1055274,1055274,1,real_landslide_event,Manipur,25.5098,93.8794,2015-07-22,25.5_93.5,1652.687744140625,21.283552836569225,-0.942269346145986,0.33485590828536393,-0.0019130620681616,11.42,36.7,111.6,Tree cover,0.8254,0,0.431,0.432,0.431,0.431,0.4306666666666667,0.4304285714285714,0.0005714285714285,0.7546099624837675,2662.5780906737305
1050805,1050805,1,real_landslide_event,Manipur,24.9818,93.5142,2015-07-24,24.5_93.5,1240.7520751953125,10.38870033649493,-0.4783768935580733,0.878154626310041,0.0166185227953587,9.2,40.21,108.66,Tree cover,0.7744000000000001,0,0.426,0.427,0.429,0.428,0.426,0.4261428571428571,-0.0001428571428571,196.94682747366565,1359.2810986436696
1048518,1048518,1,real_landslide_event,Assam,26.1062,91.8717,2015-07-25,26.0_91.5,257.5062866210937,10.556899214820632,-0.7000951092869692,0.7140496046861636,-0.0115523884909952,3.42,43.940000000000005,108.84,Tree cover,,1,0.477,0.483,0.486,0.485,0.4749999999999999,0.4798571428571428,-0.0028571428571428,527.9069523290048,4830.194575970451
1057918,1057918,1,real_landslide_event,Manipur,24.819,94.3551,2015-07-31,24.5_94.0,1608.85986328125,27.7622475346159,-0.957492622925161,-0.2884577560820569,-8.209937810101087e-05,69.82,105.95,121.75,Tree cover,,1,0.429,0.429,0.429,0.429,0.4286666666666667,0.4258571428571428,0.0031428571428571,0.5896993035556175,6172.826762643728
1057912,1057912,1,real_landslide_event,Manipur,25.0634,94.3415,2015-07-31,25.0_94.0,1765.1737060546875,26.774903524257883,-0.9900954977389239,0.14039553182744996,0.0087339884046549,69.82,105.95,121.75,Tree cover,,1,0.453,0.461,0.455,0.456,0.4563333333333333,0.4517142857142857,0.0012857142857143,19.68708062282111,2095.593806772332
1057368,1057368,1,real_landslide_event,Manipur,24.004,93.9815,2015-08-01,24.0_93.5,1457.45703125,34.24843097090825,0.9441293994968285,-0.3295749945092286,-0.0013235144758988,2.01,81.19,98.79999999999998,Tree cover,,1,0.43,0.433,0.431,0.432,0.4326666666666667,0.4334285714285714,-0.0034285714285713,7293.844798490404,1480.135768066168
1057951,1057951,1,real_landslide_event,Manipur,24.9111,94.4759,2015-08-01,24.5_94.0,1836.1510009765625,27.180927652403,0.7146545281452563,0.6994775946386568,-0.0080771120627722,0.91,101.57999999999998,121.42,Tree cover,,1,0.42,0.423,0.425,0.424,0.4253333333333333,0.4251428571428571,-0.0051428571428571,37.33000376674053,8828.607341404495
1057769,1057769,1,real_landslide_event,Manipur,24.1077,94.0396,2015-08-01,24.0_94.0,1237.6878662109375,14.47912731936699,0.8851433844804059,-0.465318373708338,0.002546275489353,2.01,81.19,98.79999999999998,Grassland,,1,0.447,0.445,0.439,0.441,0.4486666666666667,0.4465714285714286,0.0004285714285713,7.256877899009558,8620.740685644772
1057839,1057839,1,real_landslide_event,Manipur,24.1419,94.1078,2015-08-01,24.0_94.0,1175.7197265625,38.69041904139814,-0.6150798582130652,-0.7884648172370126,-0.0038125640037793,0.77,68.62,84.89000000000001,Tree cover,,1,0.479,0.478,0.462,0.466,0.4806666666666666,0.475,0.0039999999999999,202.4879705230551,4148.595820624489
1057829,1057829,1,real_landslide_event,Manipur,24.1988,94.1016,2015-08-01,24.0_94.0,1395.210693359375,24.212656388433786,-0.6353684263155076,0.772209144494777,-0.0020838646962695,0.77,68.62,84.89000000000001,Tree cover,,1,0.427,0.429,0.43,0.43,0.4353333333333333,0.4365714285714285,-0.0095714285714285,77.45506013382256,4282.091652673253
1057940,1057940,1,real_landslide_event,Manipur,25.1941,94.4481,2015-08-01,25.0_94.0,1720.2197265625,9.202235794939668,-0.9942568042245256,0.10702059265970004,0.0062025903905964,0.91,101.57999999999998,121.42,Tree cover,,1,0.436,0.466,0.477,0.472,0.457,0.4654285714285714,-0.0294285714285714,3.724281276816412,3478.444128991649
1057825,1057825,1,real_landslide_event,Manipur,24.416,94.0984,2015-08-01,24.0_94.0,1374.5826416015625,25.35334382961345,-0.6309817721416617,0.7757976561094834,-0.0088179429110351,1.12,97.64,117.65,Tree cover,,1,0.437,0.442,0.448,0.446,0.443,0.4434285714285714,-0.0064285714285714,320.1759053127156,1547.2526360399463
1057865,1057865,1,real_landslide_event,Manipur,23.899,94.1434,2015-08-01,23.5_94.0,258.37811279296875,25.21434054088507,0.25791640831296603,-0.9661672351735694,0.0025378337875135,0.77,68.62,84.89000000000001,Tree cover,,1,0.487,0.498,0.491,0.492,0.493,0.4878571428571429,-0.0008571428571428,2448.4775054688494,1890.16672908356
1057888,1057888,1,real_landslide_event,Manipur,24.4265,94.1913,2015-08-01,24.0_94.0,1317.843994140625,8.921305432626855,-0.6760468600319862,0.736858631652566,-0.0080307756905187,1.12,97.64,117.65,Tree cover,,1,0.423,0.425,0.424,0.424,0.427,0.4277142857142856,-0.0047142857142856,61.849769534529976,5805.928720409315
1057893,1057893,1,real_landslide_event,Manipur,24.954,94.2156,2015-08-01,24.5_94.0,934.0267944335938,20.373789811365377,-0.8512964139156155,0.5246850633040863,-0.0044721301282286,0.91,101.57999999999998,121.42,Built-up,,1,0.469,0.468,0.481,0.478,0.4646666666666667,0.467,0.0019999999999999,7.17636212920009,68.77184013618128
1057815,1057815,1,real_landslide_event,Manipur,24.4072,94.0644,2015-08-01,24.0_94.0,1175.2703857421875,29.96387989091406,-0.07706372889237224,0.9970261690092206,-0.0113295935988096,1.12,97.64,117.65,Tree cover,0.8466,0,0.437,0.442,0.448,0.446,0.443,0.4434285714285714,-0.0064285714285714,7.493675977482596,1306.4954929906198
1057810,1057810,1,real_landslide_event,Manipur,23.9939,94.0573,2015-08-01,23.5_94.0,984.0938110351562,10.329396062841996,0.9767465651046141,0.21439717245415754,-0.0157586918372944,2.01,81.19,98.79999999999998,Tree cover,,1,0.462,0.489,0.494,0.491,0.4836666666666667,0.482,-0.02,5831.391586774583,1834.6455036357625
1057780,1057780,1,real_landslide_event,Manipur,24.30097079,94.04356075,2015-08-01,24.0_94.0,990.4180297851562,24.23338345965897,0.9991732386064122,-0.04065512578720933,-0.0041952475271902,2.49,108.85,127.86,Tree cover,0.865,0,0.481,0.487,0.502,0.498,0.4873333333333333,0.4827142857142857,-0.0017142857142857,750.610124117599,1351.193384361257
1057923,1057923,1,real_landslide_event,Manipur,25.1122,94.3591,2015-08-01,25.0_94.0,1854.3697509765625,15.7251620136025,-0.9935040630865432,-0.11379664595465963,-0.0138659299286769,0.91,101.57999999999998,121.42,Built-up,,1,0.42,0.423,0.426,0.425,0.4253333333333333,0.4247142857142857,-0.0047142857142857,9.65929201849837,992.4136899959252
1057820,1057820,1,real_landslide_event,Manipur,23.9278,94.0906,2015-08-01,23.5_94.0,941.6574096679688,8.499595410682492,0.46697017491442644,0.8842730662755651,-0.0089973874287075,0.77,68.62,84.89000000000001,Tree cover,,1,0.487,0.498,0.491,0.492,0.493,0.4878571428571429,-0.0008571428571428,6419.540783810203,1301.5975170685113
1050841,1050841,1,real_landslide_event,Manipur,24.7016,93.5291,2015-08-11,24.5_93.5,664.662841796875,14.523324184320652,0.9214094909678034,0.38859303899382097,-0.0042300135877726,1.78,24.43,71.95,Tree cover,,1,0.415,0.417,0.424,0.422,0.4196666666666666,0.4198571428571429,-0.0048571428571428,106.9026944809529,2649.53378589392
1050762,1050762,1,real_landslide_event,Manipur,25.1019,93.3729,2015-08-11,25.0_93.0,1140.5501708984375,12.40823167828151,-0.9179142105793817,-0.396778908230302,-0.0039674937489541,8.77,35.93,85.22999999999999,Built-up,,1,0.455,0.491,0.503,0.497,0.476,0.4882857142857142,-0.0332857142857142,61.35605205325287,2807.4650824997148
1050771,1050771,1,real_landslide_event,Manipur,24.7459,93.4251,2015-08-11,24.5_93.0,763.7816162109375,8.5661750290278,-0.0056632170459226345,0.9999839638577664,0.0062825710934718,7.18,36.89,80.47999999999999,Built-up,,1,0.417,0.418,0.424,0.422,0.4203333333333333,0.42,-0.003,3.698979942905981,3717.183072084108
1048527,1048527,1,real_landslide_event,Assam,26.1028,91.8806,2015-08-22,26.0_91.5,125.79842376708984,30.021685763949296,0.8642477831589779,-0.5030663667000532,0.0038416131042033,5.79,63.86,154.29,Grassland,,1,0.48,0.493,0.502,0.499,0.4813333333333333,0.4778571428571428,0.0021428571428571,20.380268756540534,4011.951994938439
1050683,1050683,1,real_landslide_event,Mizoram,23.8447,93.0514,2015-08-26,23.5_93.0,1082.572021484375,33.69790144855811,-0.8982621411051732,-0.4394600389764123,0.0018526094228497,6.27,10.77,42.6,Tree cover,,1,0.423,0.423,0.422,0.422,0.421,0.423,-5.551115123125783e-17,17.721752373439813,2290.426250022775
1050618,1050618,1,real_landslide_event,Mizoram,23.3572,92.7878,2015-08-26,23.0_92.5,1370.5128173828125,10.024641318849223,-0.21064718621834985,-0.9775621529796925,-0.0053503305587645,3.42,4.91,47.66,Grassland,,1,0.416,0.416,0.411,0.413,0.415,0.4187142857142856,-0.0027142857142856,25.00731333258213,3013.706056494942
1050578,1050578,1,real_landslide_event,Mizoram,24.042,92.6724,2015-08-27,24.0_92.5,804.6470336914062,6.917436113227346,0.8091220065261664,-0.5876406883079747,0.0019008299450849,5.15,9.820000000000002,31.83,Built-up,,1,0.416,0.418,0.419,0.419,0.4173333333333333,0.4181428571428571,-0.0021428571428571,3.774429798468402,3745.420013430212
1050677,1050677,1,real_landslide_event,Mizoram,23.6866,93.017,2015-08-27,23.5_93.0,627.6786499023438,29.12617498942786,-0.8268369558324113,0.5624416845058615,-0.0059088926968985,3.85,8.08,27.23,Tree cover,,1,0.422,0.424,0.421,0.422,0.4216666666666666,0.4215714285714285,0.0004285714285714,6.947733492509443,737.2494853471246
1050606,1050606,1,real_landslide_event,Mizoram,23.7269,92.7265,2015-08-27,23.5_92.5,875.623046875,36.85576719801488,0.6058529438047118,-0.795576652801705,-0.020476246309084,3.19,6.9,27.23,Tree cover,,1,0.414,0.416,0.418,0.418,0.417,0.4172857142857142,-0.0032857142857142,16.79726072763399,1300.9120754084604
1050624,1050624,1,real_landslide_event,Mizoram,23.4495,92.8112,2015-08-28,23.0_92.5,864.9563598632812,35.83998097624885,0.9231036810249675,0.38455115924692634,0.0006573178998803,13.55,20.160000000000004,35.15,Tree cover,,1,0.404,0.408,0.408,0.408,0.411,0.4142857142857142,-0.0102857142857141,822.456072326384,2337.8139625349727
1048364,1048364,1,real_landslide_event,Assam,26.1868,91.6739,2015-09-01,26.0_91.5,48.756778717041016,2.8027349794426915,-0.4228897893725069,0.9061811220967234,0.0019180994843855,11.12,78.97,166.57,Tree cover,,1,0.477,0.498,0.494,0.494,0.485,0.4805714285714285,-0.0035714285714285,60.120817064722,1135.8703442108117
1048385,1048385,1,real_landslide_event,Assam,26.49349035,91.72137514,2015-09-01,26.0_91.5,60.91794204711914,1.86776535866744,-0.571994242839848,-0.8202576340138926,-0.0028652699979553,11.02,64.66999999999999,152.29,Tree cover,,1,0.488,0.47,0.46,0.464,0.4789999999999999,0.4802857142857143,0.0077142857142856,895.3005547876752,1118.1874573348318
1048363,1048363,1,real_landslide_event,Assam,26.18654344,91.67187135,2015-09-01,26.0_91.5,58.18775177001953,3.4559386237299576,-0.8355974430781241,0.5493422549934613,-0.0052556852026711,11.12,78.97,166.57,Tree cover,,1,0.477,0.498,0.494,0.494,0.485,0.4805714285714285,-0.0035714285714285,30.607816236756708,1122.6770277651951
1050597,1050597,1,real_landslide_event,Mizoram,23.7348,92.7187,2015-09-14,23.5_92.5,1045.3372802734375,18.16760824632331,0.13172177833185084,0.9912867259845128,-0.0004445048547846,5.11,42.93,80.25,Built-up,,1,0.423,0.423,0.406,0.411,0.4166666666666667,0.4082857142857143,0.0147142857142856,48.46567490774208,928.3148512459202
1050596,1050596,1,real_landslide_event,Mizoram,23.7313,92.7187,2015-09-14,23.5_92.5,1028.000732421875,16.797427449979985,0.9752085624313912,-0.22128773070484334,0.0032078571365152,5.11,42.93,80.25,Built-up,,1,0.423,0.423,0.406,0.411,0.4166666666666667,0.4082857142857143,0.0147142857142856,15.154207731710324,686.1708773643117
1048373,1048373,1,real_landslide_event,Assam,26.1666,91.7042,2015-09-23,26.0_91.5,231.46397399902344,17.627809655221178,-0.9375248578003836,-0.34791829645244354,-0.0011271021061773,26.58,115.38,127.44,Built-up,,1,0.466,0.49,0.486,0.486,0.4803333333333333,0.4725714285714286,-0.0065714285714285,7.107436781732756,1215.2536196815283
1050120,1050120,1,real_landslide_event,Assam,24.59448017,92.29672017,2016-05-18,24.5_92.0,20.274532318115234,0.4311004130110048,0.026334865967454456,0.9996531772742365,-0.000291659914902,60.18,193.69,287.3,Cropland,,1,0.45,0.459,0.459,0.458,0.445,0.4284285714285714,0.0215714285714285,231.35948531834288,138.3154141195349
1050474,1050474,1,real_landslide_event,Assam,24.4638,92.4943,2016-05-18,24.0_92.0,95.37692260742188,18.171243563393865,-0.8943240658005301,0.44741978647575376,-0.0061603896449844,60.18,193.69,287.3,Tree cover,0.774,0,0.425,0.429,0.434,0.432,0.4206666666666667,0.4049999999999999,0.02,524.1130507127159,5881.888119627201
1050501,1050501,1,real_landslide_event,Assam,24.5308,92.5121,2016-05-18,24.5_92.5,57.18500900268555,12.14573530979972,-0.24435953458075838,0.9696847002296546,0.0111507479405341,60.18,193.69,287.3,Tree cover,0.7778,0,0.425,0.429,0.434,0.432,0.4206666666666667,0.4049999999999999,0.02,379.6346561488333,6116.940590319882
1050604,1050604,1,real_landslide_event,Assam,24.5202,92.7239,2016-05-18,24.5_92.5,40.17083740234375,5.001640076823083,-0.7962060138759914,0.6050256056297986,0.0004097160012778,60.18,193.69,287.3,Tree cover,0.6388,0,0.419,0.43,0.426,0.426,0.415,0.4019999999999999,0.017,46.13144880534381,3219.2224892493628
1050605,1050605,1,real_landslide_event,Assam,24.5204,92.7264,2016-05-18,24.5_92.5,37.21739196777344,2.39908390172767,-0.6634444786404341,0.7482255166469014,0.0019687381363585,60.18,193.69,287.3,Tree cover,,1,0.419,0.43,0.426,0.426,0.415,0.4019999999999999,0.017,24.004905200620573,3014.8450542243268
1050608,1050608,1,real_landslide_event,Assam,24.52029991,92.72826503,2016-05-18,24.5_92.5,39.580299377441406,3.1845814343130456,-0.9586962263156367,0.284431970158345,0.0016822201783693,60.18,193.69,287.3,Tree cover,,1,0.419,0.43,0.426,0.426,0.415,0.4019999999999999,0.017,18.354778737793847,2851.7611154531496
1050541,1050541,1,real_landslide_event,Assam,24.52848466,92.54040606,2016-05-18,24.5_92.5,28.941280364990234,17.929672015913653,0.7030658150056271,0.7111247849502035,0.0106754240486857,60.18,193.69,287.3,Tree cover,0.6554,0,0.425,0.429,0.434,0.432,0.4206666666666667,0.4049999999999999,0.02,20.60552921026967,3312.811316923858
